one,two,three,four,key
-1.275785,-0.124461,0.359376,0.084271,X
0.526026,-1.922020,0.707962,0.505418,E
-0.316052,2.292039,0.103686,-1.748482,T
-0.888047,-2.117189,0.204072,-0.695759,M
-0.965236,-1.388155,-0.206022,-0.521938,P
0.048877,-0.064072,-1.156363,0.505052,C
1.605786,1.494316,-1.002715,-1.315228,T
1.386867,-0.830212,0.555035,2.239606,Y
1.083088,-0.085164,-0.097013,-0.208674,O
-0.433370,0.806355,-0.348632,1.039021,K
0.284061,-1.800445,-1.386825,0.685901,J
-0.750578,-2.001101,-1.504777,0.129206,D
0.240763,-0.799311,-0.260962,-0.188647,W
0.041743,-2.031140,-1.258592,0.443615,L
1.288289,-1.845946,0.222077,-0.097267,N
-0.326989,-0.091869,-1.628287,-1.378787,B
0.894129,1.319783,0.195453,1.463930,X
-1.135783,-0.965684,-0.053876,-0.229660,L
-0.872300,-0.695710,0.276345,-0.569620,L
-0.227299,-1.683638,-1.959636,0.642712,Y
-1.248317,0.897644,-0.736572,0.223915,C
-1.214154,-0.218230,0.598453,-0.097658,F
-0.807784,-0.590732,-0.519775,-1.443698,I
0.100624,-1.251499,-0.876199,-1.719912,H
0.395605,-0.546241,0.300230,-1.439800,R
-1.418203,1.264394,-0.154362,-0.056402,T
0.370041,2.003347,-0.389654,-0.713224,S
0.006156,0.251746,1.781730,-0.015823,B
1.008564,1.155196,1.964223,0.682829,B
0.582963,0.274113,-0.026043,-0.470071,L
0.269752,-0.791384,-0.041930,-0.012740,F
-0.000908,-0.794883,0.272204,-0.443611,R
-0.944777,-0.285805,-0.055584,-1.432768,P
1.416635,0.442663,2.732295,0.292090,T
0.941165,-0.484451,-1.343725,-0.700577,Y
-1.677039,0.125595,1.071663,0.723010,Y
0.334743,-0.680904,1.946343,-1.114092,C
0.620139,1.023197,0.701654,0.855415,X
2.043531,-1.630749,1.350710,-1.285734,J
1.359330,1.125531,1.672067,0.318625,R
-0.601100,0.366247,-0.526393,-0.976642,Y
-0.097014,-0.683486,-0.191945,1.697788,G
0.243629,-0.397885,-1.348187,-0.018922,Y
1.537927,0.251972,0.103995,-0.858073,X
0.381427,0.946641,1.143373,0.116488,U
-1.889853,-0.203041,-0.851991,-0.497023,S
0.850044,1.950849,0.931721,-1.124614,W
0.816849,-1.165499,0.920764,0.136820,I
-0.614709,-0.875110,0.058567,-0.844331,F
-0.297538,0.440490,-1.559160,0.825700,P
-0.006861,-0.057965,0.350400,0.108898,S
-0.540322,-0.516246,0.911393,-0.018333,N
0.006761,-0.625337,-1.897147,0.689299,S
-1.201270,1.649929,0.315113,1.551615,H
1.437893,0.379423,-0.764305,-2.973864,N
0.721501,-0.106965,0.056540,0.488078,Q
0.042311,0.231199,-0.882114,-0.323534,M
1.082526,1.337221,1.138842,-0.235562,O
0.436335,-0.106622,-0.520708,-0.691415,Y
0.594174,-0.184207,0.016188,1.294716,L
1.240617,-0.399287,0.598433,-0.268928,V
-1.481065,0.880956,2.130419,0.058318,J
1.250586,2.371433,-0.290840,-0.331280,K
-0.980037,-0.451518,1.874861,0.712796,N
-0.476849,0.290491,-1.477809,0.038030,N
-0.667286,0.691412,-1.484395,-1.029252,N
1.398183,0.665625,-1.852223,-1.366965,N
2.029609,0.331713,0.012624,-1.232966,N
0.396477,0.636872,0.294844,-0.916597,B
0.134951,-0.379123,-0.516602,0.599138,L
-0.239107,1.265024,-0.130170,-0.838910,N
0.861886,-0.857048,0.986868,-0.771139,N
0.016767,0.098892,-0.020268,-1.684541,N
-1.122776,-1.059460,0.457075,-0.833771,C
0.557241,0.334225,-1.218956,1.006769,J
-1.167219,0.167747,-1.305275,0.982932,I
-1.103037,0.038668,-0.028429,-0.845754,I
-0.491147,1.259047,-1.699106,0.716331,Y
0.715315,0.962172,1.327602,1.757213,H
0.425064,-0.332847,0.713617,0.338764,S
0.110856,1.037804,0.085976,-0.252102,N
-0.276669,0.017716,0.468632,-1.002543,M
-1.752686,-1.210913,-0.543266,-0.397105,S
-1.604560,0.575799,0.201105,-0.370276,W
0.642886,1.045553,-0.485961,1.239909,O
1.261910,0.811072,-0.011034,0.954464,H
-2.002524,0.076284,-0.564874,-1.219466,S
-1.686601,-0.164094,1.673866,1.421040,T
-0.394822,-1.346194,-0.271832,-0.426894,U
-0.375563,-2.445652,-1.067959,0.556773,E
-0.164875,0.334024,-0.146666,0.344961,B
0.260242,-1.337201,-0.185265,-1.590322,O
-0.830577,-0.479542,-1.577066,-0.643698,M
0.042923,-1.439082,0.288784,2.034884,T
-0.648407,-0.894081,0.596971,-0.586572,Y
0.809205,0.212189,-0.390417,-1.097817,Z
0.922245,0.598254,0.439167,0.367236,A
0.358690,-0.451497,-0.382509,-1.520660,I
0.599903,-0.274093,0.643198,0.098676,I
-0.133529,-0.375367,0.506831,-1.484901,C
-0.084653,-0.770265,0.793118,-0.138821,V
-0.565500,1.667179,-0.816171,0.678549,C
-0.099995,0.491868,-0.163572,-0.518880,T
-0.134366,0.186094,0.465111,1.184769,Q
1.560866,-1.496375,-0.482419,0.423877,B
-1.992960,-0.349653,0.002087,2.004248,Z
0.942689,0.049674,-0.260204,-1.081326,U
0.712712,1.549645,0.386371,-0.053050,I
0.307726,0.044380,-0.590712,0.348912,F
-0.899677,2.009882,1.432465,0.231068,P
-0.359719,-0.558089,2.626562,-1.887001,W
0.092330,-0.266768,-0.234968,-0.153778,Q
0.630967,-0.749023,-0.215817,-0.339160,C
-0.601295,2.747832,0.008497,1.394553,Q
-0.919063,-0.138070,-0.833368,-1.320766,R
-0.288951,1.792585,1.056305,-0.084754,L
-1.846878,0.095217,0.033179,0.334740,Q
-0.786566,0.276029,0.312292,0.256438,Z
0.141978,0.522979,0.996687,-0.546576,R
0.434603,-2.166071,1.016511,-0.753743,J
-0.773401,2.120952,0.334994,1.446026,D
-0.289857,-0.575198,0.402431,-0.151639,W
-1.239922,0.334682,1.210521,0.438651,Y
-0.020513,-1.843462,-1.408451,-1.017594,C
-2.222278,0.453409,0.236206,0.869797,Q
-0.027718,0.224169,-0.487693,-0.969841,J
0.505127,-1.501356,-0.040495,-1.850854,Z
0.136606,0.806549,0.850049,-0.001136,O
1.593407,0.289447,0.383665,0.400278,E
-0.464556,-0.944408,0.362206,-0.623124,G
-0.447430,0.173918,-0.247635,0.520232,G
-0.206208,1.511495,0.400667,-0.238619,B
-0.867968,-1.646684,1.447123,0.617639,F
-0.738375,0.155726,-0.423227,1.967651,I
0.809759,-1.962958,0.810084,-1.776656,T
-0.031100,0.613698,-0.632340,1.627049,O
2.908572,-1.060283,-0.082382,-0.599957,J
-0.169873,-0.607867,-0.105776,-0.967834,A
-1.270174,0.070652,1.627002,0.831683,J
1.332993,-0.152094,1.677082,-1.144529,X
-2.654467,0.406035,0.621645,0.744120,G
-2.161967,-0.108134,0.994188,-1.585225,G
-1.134511,-0.987257,0.894457,-1.230078,Y
0.558874,1.107493,-1.002550,0.246843,L
0.933451,1.694133,-0.888596,1.407678,W
0.660384,3.464523,-1.450949,1.394946,C
0.479507,-0.999131,0.977182,-1.318122,O
-1.707708,-0.159859,-1.250037,1.124069,H
1.401704,-1.275563,2.547437,0.683370,Y
-0.169775,1.558707,-1.242723,1.578430,U
0.221215,-0.406230,-0.937292,-1.163064,Q
-0.416370,-2.172461,-0.685899,0.988837,X
-0.588308,2.321722,-0.051087,0.736878,F
0.083953,0.017037,0.438955,1.082432,G
1.243720,-1.121929,0.171719,-0.229279,K
-1.258679,0.391999,0.392825,-1.326339,I
-0.690633,0.311794,1.689059,-2.321215,T
0.212624,-0.709441,2.151353,-0.085205,M
-1.097189,1.099349,0.303171,-0.379024,B
-1.539728,0.456289,-0.833218,0.460790,K
0.042435,-0.957792,-0.184711,0.012831,N
-1.352112,1.025505,0.018719,1.409643,X
1.036370,1.387227,0.355061,-1.203103,K
0.078130,-0.537335,-0.080631,1.807104,G
1.071451,2.149458,-0.381864,-0.470716,E
0.368136,-0.447898,-0.784552,0.827893,H
0.989876,-0.023279,-0.963223,-0.134630,U
1.078232,1.755019,0.356851,-1.388357,Q
0.186906,0.379295,-1.220748,0.789923,U
1.169860,-1.165222,-1.390577,0.567208,A
-0.069040,-1.623969,-0.625195,-0.804846,X
0.252564,-0.468717,0.505715,0.511414,L
0.917160,0.560158,-0.184516,2.130395,E
-0.290332,-0.328103,0.093348,1.370204,Q
0.634408,-0.757793,-0.650984,0.343199,O
-0.199445,-0.698754,-0.883023,1.986554,Y
0.262143,0.476788,-0.388016,-0.534579,C
-0.468334,-0.637752,0.552320,0.549530,W
0.567799,-0.564676,-0.387782,-0.495145,E
-0.381014,0.013354,-0.160641,0.649457,B
-2.176443,-1.382692,-1.661803,-1.294927,S
-0.221650,-0.783182,0.389179,0.443012,C
0.745895,-0.571326,0.196118,-0.594531,X
-1.728572,-0.185859,0.540638,0.928950,M
1.500842,0.826430,0.656044,-0.716422,Z
0.326968,-0.030450,0.130077,0.884274,Z
0.845330,1.730013,1.587191,-0.243826,B
-0.065338,0.619393,0.696943,0.271141,K
0.164200,-0.764170,2.742748,1.635002,W
1.167352,-0.161657,-0.744904,1.213372,V
0.766525,0.682357,0.921161,0.830304,E
2.892910,0.990154,-0.718560,1.578413,O
-0.114773,0.050996,-1.932448,1.601338,T
0.218358,0.909464,0.435946,-0.410196,Q
0.334483,-0.178389,-0.865947,1.990653,H
-0.010652,0.233537,-0.189893,-1.047522,Z
-0.450251,-0.400425,-0.663857,0.450267,I
1.031911,-0.609848,0.865373,0.392067,P
-0.021607,0.330705,1.478526,-1.323615,A
0.396710,0.607974,0.026077,0.207563,L
-0.473726,0.144431,0.843501,-1.114744,Z
0.378918,-0.359657,2.088886,1.138580,G
0.427002,2.480441,0.167944,-0.246313,J
-0.252736,0.222115,0.033668,-1.445526,Y
0.439980,0.721062,1.005647,-0.205551,B
-0.553264,2.405170,2.136469,-0.144579,P
-0.718246,1.966353,0.877598,0.560168,Q
-0.728882,-0.112851,-0.294781,0.483960,S
1.530966,-0.398562,-1.622734,0.254220,F
2.108113,0.691051,1.957466,-0.623567,M
-0.592848,1.504030,-2.109971,0.011794,K
-0.722031,1.200777,-2.068268,0.077618,C
0.065283,0.042715,-0.701439,-1.258081,J
-3.129301,1.015817,-0.162197,-0.557867,G
-0.664124,-0.833609,-1.577157,-0.167786,S
0.942595,-0.254729,1.256027,-1.463935,O
0.001021,1.349159,0.392985,-1.353545,A
-0.796237,2.019218,-0.112544,-0.836148,U
1.104710,0.538273,-2.340617,1.410298,S
-0.003662,-0.911973,-0.684954,1.388718,W
-0.865476,-2.239321,0.123061,1.098100,C
-0.198017,0.009389,0.147678,-1.388282,G
-1.320247,0.645958,1.727574,-0.221153,H
-0.955738,-0.018162,-0.726817,-1.190848,W
0.255904,-0.057515,-0.355606,-0.336492,R
-0.106588,-0.850986,-1.933291,0.239751,Q
-0.079154,-0.559394,0.135510,0.292264,E
1.621951,-0.217847,-2.098475,0.573500,I
-1.229446,-1.199878,-0.550740,-0.148650,S
0.730158,-0.382138,0.814210,-0.179202,Z
0.422287,-0.012511,0.848163,-1.013858,T
1.377796,-0.234358,-0.172513,0.799255,G
-1.159409,-1.460063,0.698295,-1.124976,L
0.652331,-0.589873,-0.581016,-0.290902,P
-0.383156,1.630902,0.799695,0.203320,A
-2.127760,-1.452889,2.742128,0.228758,C
0.157716,-1.074035,0.603749,0.528988,D
-0.620864,-0.198012,-0.453042,1.162070,F
0.438043,-1.148715,-1.348390,-2.389694,B
-1.195211,1.350333,0.441552,0.301851,X
-0.775684,-1.610923,-0.065656,-1.748560,L
1.270027,1.126432,0.732724,1.185804,A
-0.718386,-1.939225,-1.363500,0.576594,O
0.916755,2.054974,-0.401049,0.638483,V
0.723304,-0.256526,1.152558,0.884940,O
-1.278789,0.337182,2.026733,-1.152791,D
-0.208623,-1.905008,-0.870194,0.134596,R
1.208210,-0.632683,-0.370445,0.204375,U
1.691812,-0.255316,-0.805104,2.185871,F
-0.632345,1.230733,-0.224623,0.586514,L
-1.628679,1.323138,-0.017305,1.064679,M
1.058873,-1.724958,0.972112,-0.594778,U
-0.075126,2.283729,-0.099221,1.794115,C
-0.458778,0.568815,-0.529129,0.769530,G
-0.918304,2.129834,0.503461,-0.196611,J
0.061544,0.806841,0.780327,-2.066261,E
-0.090344,0.801131,-0.973092,-1.415100,B
0.141569,0.356813,-0.307584,1.708553,C
0.040511,0.193659,0.708496,0.478526,Z
-0.669164,1.351204,0.232271,-0.535670,Y
-0.089713,-1.395129,-2.069762,0.048482,Z
-0.336556,0.412401,0.214804,-0.767652,P
0.720869,-0.560341,-0.137051,1.851215,I
-0.100073,-0.148832,-0.831761,0.092893,T
-0.590036,-0.012498,0.720371,-1.160990,P
-0.522891,1.806890,0.400997,-0.354944,Y
1.256247,0.393739,-0.378286,-0.174441,P
-1.392932,0.010781,0.722456,1.148258,M
-0.925986,0.869898,0.151434,2.215305,V
-0.566406,-0.564005,-0.104576,-0.107438,T
-1.454095,-0.919068,-0.522912,-1.034121,I
-1.278236,0.646658,-2.441900,0.060210,G
1.130743,0.199728,-1.671334,0.650699,Y
0.039932,0.145461,-1.812932,-0.842590,D
-0.556534,-0.455339,0.301440,-0.853801,D
0.794505,0.904882,-0.559165,0.663198,Y
-1.870696,-2.266774,1.928710,1.200784,A
0.928252,-0.561474,0.467472,-0.206464,D
-0.488572,0.217348,-0.347118,-0.473812,X
-0.108753,1.350966,-0.346706,0.090406,C
-0.079619,1.515103,-0.362831,-0.334721,M
-0.728495,1.351519,0.400197,0.337856,Q
-1.617811,1.393689,0.673218,-1.142995,U
0.037161,-0.312970,-0.646405,-0.187644,U
-0.573429,0.851746,-1.002567,0.609774,K
0.411700,-0.244395,-2.285550,-1.110830,Z
-1.013390,-0.063999,1.126440,-1.015074,Q
0.883401,2.034638,-1.589749,-2.341075,U
0.045269,-0.619992,-1.082574,-1.204070,H
0.210024,2.580132,-0.422060,0.795863,W
-0.342325,-1.119901,0.934363,1.030612,O
0.493614,-0.474193,-0.507531,1.189254,L
0.375314,-0.093648,0.517971,1.234993,V
0.053813,1.048804,-1.484706,0.876462,U
1.913905,1.274763,0.338757,1.186168,S
1.580868,-1.525423,1.035674,-0.015099,V
-0.754667,-0.337629,0.545935,0.621697,I
0.537633,0.335194,0.033728,-1.229862,Z
-0.042163,-0.816351,-0.060382,0.694870,O
1.164434,0.768714,-0.379293,1.253014,N
-0.093309,1.184669,-1.166312,0.345130,F
-1.035884,-0.720558,-2.377175,0.555744,M
1.889084,1.809969,0.673247,-1.344664,N
0.319756,-1.562039,0.175042,-1.257774,Z
0.583564,-0.013059,-0.319449,-0.936337,F
0.678950,-0.116533,-2.696408,-0.435066,J
0.746840,-0.796879,1.716870,0.717518,T
1.449436,-2.182338,-2.494764,0.169249,T
1.059007,-1.028906,-1.479535,0.984571,E
0.060336,-1.162792,1.697932,1.397282,P
-1.024486,0.806162,-2.090058,0.284479,S
-1.242345,0.715743,-0.636848,0.283634,T
-0.258633,1.474998,-1.125565,-0.472924,J
2.142394,0.426531,0.340295,-0.821667,P
0.520258,0.018533,1.097362,-0.321690,U
0.936016,-1.939194,1.701809,-0.990419,A
0.352666,1.118007,-0.125995,-0.791030,X
-0.648054,-1.180703,0.514543,1.523407,E
-1.030481,0.123441,-0.621702,1.348460,B
0.210324,1.089139,0.804448,1.144995,Q
-0.149050,-0.183403,0.965655,-1.720258,G
-0.275083,0.728289,-1.147415,-1.307095,W
0.642285,1.176031,-0.482480,-0.692148,E
-0.713742,-1.051146,0.049971,0.693209,T
0.619575,0.568916,0.572487,-1.218937,G
-0.544754,-0.532936,1.583106,0.259668,T
-1.057390,-1.330657,-0.954518,-2.344440,J
-0.715118,1.197172,0.228921,-1.548975,F
1.308697,-0.678791,0.839148,-1.255548,X
1.847142,-2.418782,1.645308,2.243191,M
-1.320371,-0.593385,-1.032970,-0.581921,X
-0.726666,1.067243,1.298498,0.212756,Z
0.374845,0.054701,-1.283904,0.535114,G
-0.649541,-0.773087,0.050424,0.572206,A
0.439688,-0.412216,1.717011,-0.309255,N
-0.349283,-0.595444,0.246521,-0.494137,U
0.388329,1.367660,-0.445560,-0.244478,G
1.110875,-0.287080,-1.592898,0.307582,M
-0.485675,0.874219,1.250231,1.136478,J
0.364135,0.547021,0.448592,-0.492867,L
1.168674,-0.198185,0.898043,-0.466397,F
-0.261623,-1.080765,1.062388,0.214825,R
0.456528,-0.039339,1.170956,0.705143,O
-0.116714,-0.201616,-0.787645,0.347361,J
1.239532,1.973863,0.554629,-1.469009,D
0.056308,-2.029732,1.605840,1.456530,X
0.151895,1.204541,1.844723,-1.032658,R
-1.222464,-0.428380,0.194611,-0.570498,S
-0.779637,0.912247,0.287192,0.631409,D
-0.216302,-0.452798,0.394891,-0.388188,V
0.552315,0.370123,0.011542,0.026565,E
0.025983,-0.709862,0.670859,0.702841,L
-1.241501,2.707600,-0.530678,1.101690,C
0.087340,-1.092668,-0.249993,1.157917,P
0.783476,0.740377,0.139145,-0.182477,L
-0.197910,1.914120,-0.194219,-1.384541,B
0.317184,-1.625610,-0.601929,1.766199,E
0.284309,-1.399335,-0.549883,0.430987,U
-1.300164,-1.094359,-0.254702,-0.848794,E
0.475535,0.967227,0.078212,-0.083423,Z
-1.391858,-0.947391,-0.198380,-0.768288,D
-0.420484,1.010877,-0.002698,0.788081,B
1.544709,0.131470,-0.715930,0.242356,K
-1.144686,-0.534521,-1.609107,-1.022757,Q
0.920438,0.577492,-2.143236,-0.583973,A
0.979955,1.044125,0.659959,-0.844184,S
-0.439582,-0.407990,0.112514,1.422663,R
-1.339209,-0.301042,0.374581,2.537044,L
1.163073,-0.676992,-0.145594,-1.195173,J
-0.702540,1.204315,1.233685,-1.200705,L
1.115784,-0.791118,-1.346414,1.026659,I
0.604482,-0.411501,1.803477,1.006510,O
-0.879608,-1.883866,-1.280297,-1.246652,T
-0.661621,2.256744,0.904794,-0.630307,Y
0.428076,-1.000644,0.459299,-1.213404,B
0.765424,1.273190,-0.453736,-0.218279,L
0.970869,0.787761,-0.014379,0.098966,S
0.475374,0.227412,0.453027,0.666451,F
0.865821,-0.235499,1.724464,0.512836,J
-0.560249,0.710874,0.726076,-0.511851,D
0.261943,1.152906,0.185341,0.499280,S
1.981362,0.122569,-0.208408,-0.047999,M
-0.523340,0.843510,-0.294848,-0.135907,A
-0.308774,-0.206443,-0.032273,-0.042059,F
-0.046246,-1.218381,0.877047,0.131312,P
-1.757550,0.376722,-1.507520,0.118729,N
-1.680876,1.562490,-0.778385,-0.229895,R
-0.086202,-0.260462,0.420897,0.258137,K
-1.833353,1.775970,-0.727938,-0.721222,Y
0.184465,1.615361,1.610847,-0.473421,A
-1.633065,-1.345490,-1.051348,-0.428763,Q
-0.847525,0.178789,-0.183234,-0.016840,U
0.524761,0.522882,-0.330565,-0.933203,X
-0.833480,0.346104,-0.138814,1.692034,V
1.081607,1.461156,0.248920,-0.978908,C
-0.072880,0.356883,0.071131,-1.786550,Z
0.715434,-1.003071,-1.700915,0.463730,U
-0.425460,0.302857,-1.901617,0.124016,E
-0.943165,-1.034404,-1.179223,0.462346,G
0.103370,-0.175009,-0.220704,-1.583609,M
-0.013190,-1.030171,-0.562076,-0.290980,G
-0.142101,-0.820557,-1.819724,-0.885261,B
0.072157,-0.071641,0.123064,-0.924229,Y
-1.579839,-2.149345,-1.459582,0.396633,L
0.705080,-0.557274,-0.080986,-0.063991,V
2.340369,-2.722237,2.087786,1.311326,R
-0.368898,-0.323127,-0.138574,-1.263990,L
-0.674924,-1.202919,0.010383,0.654430,X
0.299603,0.487641,-1.509370,-0.925867,V
0.292814,-0.314531,-0.348187,-0.322022,Z
1.903191,-0.575179,-0.847656,-0.127030,J
-0.563330,0.291685,-0.926397,0.276331,Y
1.516179,-0.989609,-0.242590,0.290898,W
-0.674121,-0.977359,0.164900,1.142980,N
2.200800,0.156074,-0.245499,-1.260222,M
-0.919612,0.337084,0.572969,0.199028,O
1.667217,1.256470,-0.205470,-1.799649,X
-2.482685,0.632689,-1.012030,-0.509904,S
0.802560,-0.219389,0.963814,-0.172347,P
0.918067,-0.055899,-0.007100,1.192753,D
-0.062811,1.030537,0.047480,1.354747,I
1.088621,-0.178729,-0.093652,-2.060695,H
-1.344670,-0.009471,1.353165,-1.104075,Y
-1.449164,-0.105369,-0.168975,1.269892,I
-0.375475,0.339182,0.924672,1.281835,R
0.049116,-0.213679,0.889387,-0.824187,O
-1.087973,1.459088,-0.582582,-0.374985,S
0.768619,0.133417,-0.016313,0.147131,J
1.326905,-0.721279,-0.975720,-0.705263,F
-0.593440,1.009808,-0.374519,-0.624249,Q
-0.551235,-0.501482,-0.983404,1.188065,W
0.781828,0.390521,1.006819,2.114323,X
-0.165982,-1.032873,2.160093,0.024891,T
-0.855841,0.742897,0.757791,1.442605,J
-0.843061,0.817859,0.376199,-0.926579,Y
-0.094427,0.116708,-1.084659,1.187186,J
-0.228053,-0.419719,-0.708749,-1.447312,P
-1.085176,-0.803840,-0.285636,-1.082631,S
-0.666838,0.590743,-1.093440,0.960733,A
1.441375,-0.518362,-0.766097,1.841934,L
-1.821544,0.902322,-0.277647,0.400018,I
0.093100,-0.563506,0.818790,-1.061452,N
1.264131,-0.705059,-0.013070,0.136388,I
-0.045515,0.527521,-1.288933,0.000698,Y
0.599671,0.645614,1.526578,0.847600,N
0.737969,0.609875,0.235458,0.192911,S
-0.465914,-0.425829,1.238862,0.098686,G
-1.045225,2.433525,0.067964,0.789349,A
-1.424381,-1.510976,0.050343,-1.450021,G
-0.998202,0.021384,-0.306747,2.072013,U
-0.449087,0.638826,0.054144,0.540319,V
-1.053550,0.881414,-0.541275,-0.707060,K
-0.461449,1.600342,-0.151375,-0.458933,J
-0.528462,0.833444,-0.046769,0.806369,D
0.079179,1.064630,-0.100653,0.922353,A
-0.537914,-0.086146,-0.843953,0.213240,M
-0.016158,2.080592,0.845668,-2.001344,D
1.356479,0.634665,0.486988,-1.037473,K
-0.525309,0.604494,-0.849015,-0.168273,M
-1.177982,-0.187794,-1.461698,1.564619,X
0.610507,0.532524,-0.116535,1.537724,L
-0.519241,0.822326,-0.408882,0.316367,U
-0.583976,-1.015413,-0.835507,1.197530,O
-0.995066,-0.535884,-0.433487,1.105724,R
0.455116,-0.793162,0.301680,0.940475,U
0.089904,-0.990482,-0.346227,-1.102432,K
0.694197,-1.045878,-0.848882,-0.420543,K
0.398704,0.894666,0.326664,1.639369,J
-0.194466,-1.346514,0.350332,-0.340290,W
0.036579,0.119735,-0.807328,-2.331028,X
-0.775470,-0.103213,0.615970,0.061631,V
2.398162,1.201831,-1.390011,1.552717,W
0.899328,0.390618,-1.512725,0.917379,M
0.681963,-0.006588,-1.831908,0.083397,N
0.470194,-0.462451,-1.072716,1.969623,V
0.071005,0.996466,-1.250612,1.739096,K
-1.033602,-0.405981,-1.930313,-1.240897,S
-0.523574,0.678425,-0.125180,-1.670816,I
-0.235528,-0.260789,-1.580751,-1.653872,X
-1.129431,-1.516041,-0.459078,1.369641,P
-0.681053,-0.076735,0.385922,0.434377,W
0.147268,-0.170084,-2.524827,1.040639,X
1.073074,-1.209827,1.438418,1.538397,X
1.034678,-1.844287,3.451061,0.436252,E
0.526196,0.612562,0.268704,-1.261423,J
0.094284,-0.411007,-0.638524,-1.994507,L
0.128707,1.402783,1.742638,0.285511,O
-1.675508,0.327805,0.934469,1.457274,C
-0.210589,0.547266,0.633202,0.381684,A
1.324032,1.877550,-0.803852,0.398964,D
-0.373881,0.435711,-0.544915,-0.501886,P
0.263112,-0.175095,-0.280580,1.948817,B
0.138094,1.163132,0.791958,0.226974,B
-2.480813,0.086943,-0.627889,0.205044,L
-0.297497,-0.395263,-0.604217,0.632827,D
0.294330,0.270087,-0.040854,2.789537,Y
0.826371,-0.382322,-0.420004,0.196537,T
0.787522,0.636588,0.403766,0.280885,Z
-1.283201,0.278169,0.195553,1.572387,T
0.401532,0.853519,0.444727,-0.035349,O
-0.034673,-0.512082,1.142244,0.419141,L
0.486664,-0.542303,0.513295,0.003445,V
-1.353586,-0.691169,-0.795344,1.016356,J
-0.573691,0.127511,0.832903,-0.626749,P
-0.064579,-0.754759,0.710104,1.298258,T
-1.708707,-0.914827,-1.348351,-1.093581,V
-1.349555,-0.588908,0.873461,-0.580009,A
0.933408,1.082633,-0.423072,0.279884,B
-1.002525,1.252861,-0.527992,-0.479440,P
1.107746,0.540202,0.069025,-0.857464,M
0.220891,-0.484553,0.075825,0.312370,S
0.299850,1.033258,-0.289974,0.280432,M
0.882540,1.993446,-1.400373,-0.715675,J
0.394598,-0.241088,-1.079991,-0.018994,I
1.068014,-1.184284,0.789934,0.863080,A
0.806729,0.305929,1.609476,-0.316512,P
-0.509785,1.403868,0.488139,-0.889924,Z
-0.586334,-0.262738,1.922511,0.157758,O
-1.058134,-0.191318,-0.939767,-0.897332,A
-1.665777,-1.240321,-1.636527,-1.811997,P
2.085367,-0.536525,-1.490104,-1.212629,U
-0.339005,-0.440917,0.277781,-0.171947,N
0.549854,0.900576,-0.692727,-0.619662,Q
-0.306535,-0.622670,0.197617,0.410922,M
0.125697,-2.354043,1.104584,0.350475,R
-1.160172,-0.462575,1.260433,-1.135344,M
0.851135,0.413366,0.587635,0.818830,A
0.414367,-1.101141,1.415075,-0.639943,N
1.064612,-0.445139,-0.303715,0.013441,M
0.978952,1.451698,-2.434884,-0.370535,O
-0.955309,1.120802,-0.237238,0.441801,I
-0.188717,-1.149387,0.735346,0.359934,R
-0.714385,0.343249,-1.190322,0.464605,Q
-1.687967,-0.830791,-0.894463,-0.119922,L
-0.137987,-1.807355,-0.457917,2.239594,I
0.368332,-0.605589,-1.416216,0.225256,V
-0.108860,-0.350969,0.230712,-1.048799,R
-1.021481,-0.004542,-0.400706,-1.166312,V
-0.043499,1.419572,-0.435964,-0.169373,B
-1.181279,1.478150,-0.879816,-1.878367,O
0.590222,1.004509,-0.625217,-0.197155,E
1.285396,0.124218,-0.962613,0.472552,K
0.377870,-0.274863,0.394051,-0.349866,Y
0.993053,1.109642,0.472423,-0.800992,K
0.895617,-1.329544,0.566984,-0.558752,U
